date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,fiscal_year,quarter,month,year,ev_market_share
2022-04-01,5,1,8,5981,2023,Q1,4,2022,0.001337568968399933
2022-04-01,6,1,12,2167,2023,Q1,4,2022,0.0055376095985233045
2022-04-01,7,1,20,4861,2023,Q1,4,2022,0.004114379757251594
2022-04-01,9,1,566,15811,2023,Q1,4,2022,0.03579786224780216
2022-04-01,10,1,31,1390,2023,Q1,4,2022,0.022302158273381296
2022-04-01,11,1,171,26534,2023,Q1,4,2022,0.0064445616944297885
2022-04-01,12,1,11,16721,2023,Q1,4,2022,0.0006578553914239579
2022-04-01,13,1,4,3140,2023,Q1,4,2022,0.0012738853503184713
2022-04-01,14,1,3,4468,2023,Q1,4,2022,0.0006714413607878246
2022-04-01,15,1,9,4564,2023,Q1,4,2022,0.001971954425942156
2022-04-01,16,1,311,24129,2023,Q1,4,2022,0.012889054664511583
2022-04-01,17,1,275,16142,2023,Q1,4,2022,0.01703630281253872
2022-04-01,19,1,37,11896,2023,Q1,4,2022,0.003110289172831204
2022-04-01,20,1,354,32449,2023,Q1,4,2022,0.010909427100989244
2022-04-01,25,1,31,5448,2023,Q1,4,2022,0.0056901615271659324
2022-04-01,26,1,2,702,2023,Q1,4,2022,0.002849002849002849
2022-04-01,27,1,3,10147,2023,Q1,4,2022,0.0002956538878486252
2022-04-01,28,1,87,15176,2023,Q1,4,2022,0.005732735898787559
2022-04-01,30,1,154,17499,2023,Q1,4,2022,0.008800502885879193
2022-04-01,32,1,11,32173,2023,Q1,4,2022,0.0003419015945047089
2022-04-01,33,1,49,4116,2023,Q1,4,2022,0.011904761904761904
2022-04-01,34,1,40,8560,2023,Q1,4,2022,0.004672897196261682
2022-05-01,2,1,59,6927,2023,Q1,5,2022,0.00851739569799336
2022-05-01,4,1,7,6761,2023,Q1,5,2022,0.0010353498003253957
2022-05-01,5,1,12,6495,2023,Q1,5,2022,0.0018475750577367205
2022-05-01,6,1,20,2248,2023,Q1,5,2022,0.008896797153024912
2022-05-01,7,1,24,4397,2023,Q1,5,2022,0.005458267000227428
2022-05-01,9,1,750,15194,2023,Q1,5,2022,0.049361590101355796
2022-05-01,10,1,51,1360,2023,Q1,5,2022,0.0375
2022-05-01,11,1,163,23174,2023,Q1,5,2022,0.0070337447139035125
2022-05-01,12,1,31,18343,2023,Q1,5,2022,0.0016900179905140927
2022-05-01,13,1,3,3778,2023,Q1,5,2022,0.0007940709370037057
2022-05-01,14,1,2,4775,2023,Q1,5,2022,0.000418848167539267
2022-05-01,15,1,3,4306,2023,Q1,5,2022,0.0006967022758941013
2022-05-01,16,1,241,20924,2023,Q1,5,2022,0.011517874211431849
2022-05-01,17,1,258,15706,2023,Q1,5,2022,0.01642684324461989
2022-05-01,19,1,43,14017,2023,Q1,5,2022,0.003067703502889349
2022-05-01,20,1,794,34222,2023,Q1,5,2022,0.02320144936006078
2022-05-01,22,1,3,1051,2023,Q1,5,2022,0.0028544243577545195
2022-05-01,25,1,40,5583,2023,Q1,5,2022,0.0071646068421995345
2022-05-01,26,1,2,726,2023,Q1,5,2022,0.0027548209366391185
2022-05-01,27,1,2,9843,2023,Q1,5,2022,0.000203190084323885
2022-05-01,28,1,124,17047,2023,Q1,5,2022,0.00727400715668446
2022-05-01,30,1,202,19368,2023,Q1,5,2022,0.010429574555968608
2022-05-01,32,1,26,30695,2023,Q1,5,2022,0.0008470434924254765
2022-05-01,33,1,22,3948,2023,Q1,5,2022,0.005572441742654508
2022-05-01,34,1,76,8341,2023,Q1,5,2022,0.009111617312072893
2022-06-01,2,1,47,6652,2023,Q1,6,2022,0.007065544197233915
2022-06-01,4,1,9,5825,2023,Q1,6,2022,0.0015450643776824034
2022-06-01,5,1,16,5543,2023,Q1,6,2022,0.002886523543207649
2022-06-01,6,1,19,1993,2023,Q1,6,2022,0.009533366783743101
2022-06-01,7,1,32,3933,2023,Q1,6,2022,0.00813628273582507
2022-06-01,8,1,4,369,2023,Q1,6,2022,0.01084010840108401
2022-06-01,9,1,267,14908,2023,Q1,6,2022,0.017909847061980146
2022-06-01,10,1,74,1342,2023,Q1,6,2022,0.05514157973174367
2022-06-01,11,1,337,26192,2023,Q1,6,2022,0.012866524129505192
2022-06-01,12,1,26,17365,2023,Q1,6,2022,0.0014972646127267492
2022-06-01,13,1,2,3457,2023,Q1,6,2022,0.0005785363031530228
2022-06-01,14,1,4,4239,2023,Q1,6,2022,0.0009436187780136825
2022-06-01,15,1,19,4097,2023,Q1,6,2022,0.004637539663168172
2022-06-01,16,1,359,22817,2023,Q1,6,2022,0.015733882631371345
2022-06-01,17,1,345,16486,2023,Q1,6,2022,0.020926847021715395
2022-06-01,19,1,42,12480,2023,Q1,6,2022,0.0033653846153846156
2022-06-01,20,1,1082,35587,2023,Q1,6,2022,0.03040436114311406
2022-06-01,25,1,32,5778,2023,Q1,6,2022,0.005538248528902735
2022-06-01,26,1,9,808,2023,Q1,6,2022,0.011138613861386138
2022-06-01,27,1,3,9388,2023,Q1,6,2022,0.0003195568811248402
2022-06-01,28,1,136,13559,2023,Q1,6,2022,0.010030238218157682
2022-06-01,30,1,199,20592,2023,Q1,6,2022,0.009663947163947164
2022-06-01,32,1,17,27820,2023,Q1,6,2022,0.0006110711718188353
2022-06-01,33,1,38,3959,2023,Q1,6,2022,0.00959838343015913
2022-06-01,34,1,91,8407,2023,Q1,6,2022,0.010824313072439634
2022-07-01,2,1,63,6757,2023,Q2,7,2022,0.009323664348083469
2022-07-01,4,1,11,6769,2023,Q2,7,2022,0.001625055399615896
2022-07-01,5,1,10,5215,2023,Q2,7,2022,0.0019175455417066154
2022-07-01,6,1,21,2709,2023,Q2,7,2022,0.007751937984496124
2022-07-01,7,1,29,4394,2023,Q2,7,2022,0.0065999089667728725
2022-07-01,9,1,438,16056,2023,Q2,7,2022,0.02727952167414051
2022-07-01,10,1,107,1545,2023,Q2,7,2022,0.06925566343042071
2022-07-01,11,1,308,24735,2023,Q2,7,2022,0.01245199110572064
2022-07-01,12,1,135,17539,2023,Q2,7,2022,0.007697132105593249
2022-07-01,13,1,6,3618,2023,Q2,7,2022,0.001658374792703151
2022-07-01,14,1,9,4577,2023,Q2,7,2022,0.0019663535066637536
2022-07-01,15,1,7,4187,2023,Q2,7,2022,0.0016718414139001673
2022-07-01,16,1,358,19322,2023,Q2,7,2022,0.018528102680881897
2022-07-01,17,1,292,14993,2023,Q2,7,2022,0.019475755352497834
2022-07-01,19,1,45,11437,2023,Q2,7,2022,0.00393459823380257
2022-07-01,20,1,1098,35100,2023,Q2,7,2022,0.03128205128205128
2022-07-01,22,1,2,1053,2023,Q2,7,2022,0.001899335232668566
2022-07-01,25,1,29,5336,2023,Q2,7,2022,0.005434782608695652
2022-07-01,26,1,5,681,2023,Q2,7,2022,0.007342143906020558
2022-07-01,27,1,7,9415,2023,Q2,7,2022,0.0007434944237918215
2022-07-01,28,1,102,12817,2023,Q2,7,2022,0.007958180541468362
2022-07-01,30,1,176,17830,2023,Q2,7,2022,0.00987100392596747
2022-07-01,32,1,19,27276,2023,Q2,7,2022,0.000696583076697463
2022-07-01,33,1,34,3820,2023,Q2,7,2022,0.008900523560209424
2022-07-01,34,1,93,8312,2023,Q2,7,2022,0.01118864292589028
2022-08-01,2,1,64,7491,2023,Q2,8,2022,0.008543585636096649
2022-08-01,4,1,10,6733,2023,Q2,8,2022,0.0014852220406950838
2022-08-01,5,1,15,5012,2023,Q2,8,2022,0.0029928172386272946
2022-08-01,6,1,19,1903,2023,Q2,8,2022,0.009984235417761429
2022-08-01,7,1,35,3974,2023,Q2,8,2022,0.008807247106190236
2022-08-01,9,1,443,16315,2023,Q2,8,2022,0.02715292675452038
2022-08-01,10,1,44,2364,2023,Q2,8,2022,0.018612521150592216
2022-08-01,11,1,230,23571,2023,Q2,8,2022,0.00975775317126978
2022-08-01,12,1,163,18545,2023,Q2,8,2022,0.008789431113507684
2022-08-01,13,1,2,3517,2023,Q2,8,2022,0.0005686664771111743
2022-08-01,14,1,3,4299,2023,Q2,8,2022,0.0006978367062107466
2022-08-01,15,1,15,4040,2023,Q2,8,2022,0.0037128712871287127
2022-08-01,16,1,363,23924,2023,Q2,8,2022,0.015173047985286741
2022-08-01,17,1,342,21051,2023,Q2,8,2022,0.016246259085079092
2022-08-01,18,1,9,269,2023,Q2,8,2022,0.03345724907063197
2022-08-01,19,1,72,15953,2023,Q2,8,2022,0.004513257694477528
2022-08-01,20,1,992,40173,2023,Q2,8,2022,0.024693201901774823
2022-08-01,25,1,43,5716,2023,Q2,8,2022,0.007522743177046886
2022-08-01,26,1,4,758,2023,Q2,8,2022,0.005277044854881266
2022-08-01,27,1,3,9913,2023,Q2,8,2022,0.0003026329062846767
2022-08-01,28,1,145,12578,2023,Q2,8,2022,0.011528064875178884
2022-08-01,30,1,182,20944,2023,Q2,8,2022,0.008689839572192513
2022-08-01,32,1,15,25778,2023,Q2,8,2022,0.0005818915354177982
2022-08-01,33,1,34,3599,2023,Q2,8,2022,0.009447068630175049
2022-08-01,34,1,110,9228,2023,Q2,8,2022,0.011920242739488513
2022-09-01,2,1,61,8003,2023,Q2,9,2022,0.007622141696863676
2022-09-01,4,1,13,8690,2023,Q2,9,2022,0.0014959723820483315
2022-09-01,5,1,14,5315,2023,Q2,9,2022,0.002634054562558796
2022-09-01,6,1,26,2119,2023,Q2,9,2022,0.012269938650306749
2022-09-01,7,1,50,3978,2023,Q2,9,2022,0.01256913021618904
2022-09-01,9,1,471,14076,2023,Q2,9,2022,0.03346121057118499
2022-09-01,10,1,42,1687,2023,Q2,9,2022,0.024896265560165973
2022-09-01,11,1,299,25102,2023,Q2,9,2022,0.011911401481953628
2022-09-01,12,1,49,14140,2023,Q2,9,2022,0.0034653465346534654
2022-09-01,13,1,4,2815,2023,Q2,9,2022,0.0014209591474245115
2022-09-01,14,1,4,4432,2023,Q2,9,2022,0.0009025270758122744
2022-09-01,15,1,31,4183,2023,Q2,9,2022,0.007410949079607937
2022-09-01,16,1,493,25136,2023,Q2,9,2022,0.019613303628262253
2022-09-01,17,1,397,19551,2023,Q2,9,2022,0.02030586670758529
2022-09-01,19,1,61,11080,2023,Q2,9,2022,0.005505415162454874
2022-09-01,20,1,939,33643,2023,Q2,9,2022,0.027910709508664505
2022-09-01,22,1,2,1047,2023,Q2,9,2022,0.0019102196752626551
2022-09-01,25,1,40,5941,2023,Q2,9,2022,0.006732873253661
2022-09-01,26,1,2,858,2023,Q2,9,2022,0.002331002331002331
2022-09-01,27,1,4,8968,2023,Q2,9,2022,0.00044603033006244426
2022-09-01,28,1,150,12513,2023,Q2,9,2022,0.011987532965715655
2022-09-01,30,1,218,21233,2023,Q2,9,2022,0.010267037159139077
2022-09-01,32,1,23,22777,2023,Q2,9,2022,0.001009790578214866
2022-09-01,33,1,29,3066,2023,Q2,9,2022,0.009458577951728636
2022-09-01,34,1,123,11473,2023,Q2,9,2022,0.010720822801359714
2022-10-01,2,1,57,8075,2023,Q3,10,2022,0.007058823529411765
2022-10-01,4,1,11,7529,2023,Q3,10,2022,0.001461017399389029
2022-10-01,5,1,19,7888,2023,Q3,10,2022,0.0024087221095334685
2022-10-01,6,1,16,2422,2023,Q3,10,2022,0.006606110652353427
2022-10-01,7,1,51,7365,2023,Q3,10,2022,0.006924643584521385
2022-10-01,8,1,2,432,2023,Q3,10,2022,0.004629629629629629
2022-10-01,9,1,633,18613,2023,Q3,10,2022,0.03400848869070005
2022-10-01,10,1,40,2230,2023,Q3,10,2022,0.017937219730941704
2022-10-01,11,1,189,31456,2023,Q3,10,2022,0.006008392675483215
2022-10-01,12,1,39,21475,2023,Q3,10,2022,0.0018160651920838184
2022-10-01,13,1,2,3447,2023,Q3,10,2022,0.0005802146794313896
2022-10-01,14,1,8,4556,2023,Q3,10,2022,0.001755926251097454
2022-10-01,15,1,22,6208,2023,Q3,10,2022,0.0035438144329896907
2022-10-01,16,1,563,26091,2023,Q3,10,2022,0.02157832202675252
2022-10-01,17,1,419,16857,2023,Q3,10,2022,0.02485614284866821
2022-10-01,19,1,63,22052,2023,Q3,10,2022,0.0028568837293669507
2022-10-01,20,1,1174,51561,2023,Q3,10,2022,0.02276914722367681
2022-10-01,25,1,43,6848,2023,Q3,10,2022,0.006279205607476635
2022-10-01,26,1,4,754,2023,Q3,10,2022,0.005305039787798408
2022-10-01,27,1,3,10552,2023,Q3,10,2022,0.0002843062926459439
2022-10-01,28,1,204,22678,2023,Q3,10,2022,0.008995502248875561
2022-10-01,30,1,184,18425,2023,Q3,10,2022,0.009986431478968792
2022-10-01,32,1,21,42577,2023,Q3,10,2022,0.0004932240411489771
2022-10-01,33,1,50,5163,2023,Q3,10,2022,0.00968429207824908
2022-10-01,34,1,94,6483,2023,Q3,10,2022,0.014499460126484651
2022-11-01,2,1,95,6272,2023,Q3,11,2022,0.015146683673469387
2022-11-01,4,1,10,7676,2023,Q3,11,2022,0.0013027618551328818
2022-11-01,5,1,6,6295,2023,Q3,11,2022,0.0009531374106433678
2022-11-01,6,1,61,2279,2023,Q3,11,2022,0.02676612549363756
2022-11-01,7,1,33,3846,2023,Q3,11,2022,0.00858034321372855
2022-11-01,8,1,2,455,2023,Q3,11,2022,0.004395604395604396
2022-11-01,9,1,483,15949,2023,Q3,11,2022,0.030284030346730204
2022-11-01,10,1,26,1797,2023,Q3,11,2022,0.014468558708959377
2022-11-01,11,1,374,36212,2023,Q3,11,2022,0.010328068043742407
2022-11-01,12,1,133,21202,2023,Q3,11,2022,0.006272993113857183
2022-11-01,13,1,2,5135,2023,Q3,11,2022,0.00038948393378773126
2022-11-01,15,1,15,4657,2023,Q3,11,2022,0.0032209576980888983
2022-11-01,16,1,564,23618,2023,Q3,11,2022,0.023880091455669404
2022-11-01,17,1,325,15267,2023,Q3,11,2022,0.021287744809065305
2022-11-01,19,1,54,10575,2023,Q3,11,2022,0.005106382978723404
2022-11-01,20,1,1144,35215,2023,Q3,11,2022,0.032486156467414457
2022-11-01,25,1,53,5833,2023,Q3,11,2022,0.009086233499057088
2022-11-01,26,1,9,782,2023,Q3,11,2022,0.011508951406649617
2022-11-01,28,1,113,15252,2023,Q3,11,2022,0.007408864411224758
2022-11-01,30,1,311,20180,2023,Q3,11,2022,0.015411298315163528
2022-11-01,32,1,11,31886,2023,Q3,11,2022,0.0003449789876434799
2022-11-01,33,1,31,5199,2023,Q3,11,2022,0.005962685131756107
2022-11-01,34,1,121,10465,2023,Q3,11,2022,0.011562350692785476
2022-12-01,1,1,3,229,2023,Q3,12,2022,0.013100436681222707
2022-12-01,2,1,120,6769,2023,Q3,12,2022,0.017727877086718864
2022-12-01,4,1,4,8441,2023,Q3,12,2022,0.00047387750266556097
2022-12-01,5,1,5,4752,2023,Q3,12,2022,0.0010521885521885522
2022-12-01,6,1,46,2261,2023,Q3,12,2022,0.020344980097302078
2022-12-01,7,1,40,3887,2023,Q3,12,2022,0.010290712631849755
2022-12-01,8,1,2,365,2023,Q3,12,2022,0.005479452054794521
2022-12-01,9,1,791,15492,2023,Q3,12,2022,0.051058610895946294
2022-12-01,10,1,30,1744,2023,Q3,12,2022,0.017201834862385322
2022-12-01,11,1,260,27614,2023,Q3,12,2022,0.009415513869776201
2022-12-01,12,1,177,18223,2023,Q3,12,2022,0.009713000054875706
2022-12-01,13,1,7,4026,2023,Q3,12,2022,0.0017386984600099354
2022-12-01,14,1,4,5304,2023,Q3,12,2022,0.0007541478129713424
2022-12-01,15,1,22,3979,2023,Q3,12,2022,0.005529027393817542
2022-12-01,16,1,438,22142,2023,Q3,12,2022,0.019781410893324903
2022-12-01,17,1,298,16601,2023,Q3,12,2022,0.01795072585988796
2022-12-01,19,1,35,11124,2023,Q3,12,2022,0.0031463502337288744
2022-12-01,20,1,887,32422,2023,Q3,12,2022,0.02735796681265807
2022-12-01,25,1,42,6616,2023,Q3,12,2022,0.0063482466747279325
2022-12-01,26,1,4,690,2023,Q3,12,2022,0.005797101449275362
2022-12-01,28,1,110,12634,2023,Q3,12,2022,0.008706664555960107
2022-12-01,30,1,406,20201,2023,Q3,12,2022,0.020098014949754963
2022-12-01,32,1,13,27230,2023,Q3,12,2022,0.00047741461623209693
2022-12-01,33,1,24,3881,2023,Q3,12,2022,0.006183973202782788
2022-12-01,34,1,65,8047,2023,Q3,12,2022,0.008077544426494346
2023-01-01,2,1,121,10775,2023,Q4,1,2023,0.01122969837587007
2023-01-01,4,1,5,7240,2023,Q4,1,2023,0.0006906077348066298
2023-01-01,5,1,19,6600,2023,Q4,1,2023,0.0028787878787878787
2023-01-01,6,1,50,2500,2023,Q4,1,2023,0.02
2023-01-01,7,1,56,4880,2023,Q4,1,2023,0.011475409836065573
2023-01-01,9,1,331,17993,2023,Q4,1,2023,0.01839604290557439
2023-01-01,10,1,44,1888,2023,Q4,1,2023,0.023305084745762712
2023-01-01,11,1,212,25859,2023,Q4,1,2023,0.008198306199002282
2023-01-01,12,1,141,25164,2023,Q4,1,2023,0.005603242727706247
2023-01-01,13,1,5,4192,2023,Q4,1,2023,0.0011927480916030535
2023-01-01,14,1,4,4245,2023,Q4,1,2023,0.0009422850412249705
2023-01-01,15,1,41,5016,2023,Q4,1,2023,0.00817384370015949
2023-01-01,16,1,587,26011,2023,Q4,1,2023,0.0225673753412018
2023-01-01,17,1,344,17267,2023,Q4,1,2023,0.01992239532055366
2023-01-01,19,1,69,17945,2023,Q4,1,2023,0.0038450821955976597
2023-01-01,20,1,827,44349,2023,Q4,1,2023,0.018647545604184988
2023-01-01,21,1,3,892,2023,Q4,1,2023,0.0033632286995515697
2023-01-01,25,1,51,6278,2023,Q4,1,2023,0.00812360624402676
2023-01-01,26,1,3,1004,2023,Q4,1,2023,0.00298804780876494
2023-01-01,28,1,155,18017,2023,Q4,1,2023,0.008602986068712883
2023-01-01,30,1,202,24430,2023,Q4,1,2023,0.008268522308636922
2023-01-01,32,1,26,41439,2023,Q4,1,2023,0.0006274282680566616
2023-01-01,33,1,16,5040,2023,Q4,1,2023,0.0031746031746031746
2023-01-01,34,1,124,9141,2023,Q4,1,2023,0.01356525544251176
2023-02-01,2,1,116,6628,2023,Q4,2,2023,0.017501508750754374
2023-02-01,4,1,13,7029,2023,Q4,2,2023,0.0018494807227201592
2023-02-01,5,1,46,6117,2023,Q4,2,2023,0.007520026156612718
2023-02-01,6,1,59,2061,2023,Q4,2,2023,0.028626880155264434
2023-02-01,7,1,73,4196,2023,Q4,2,2023,0.017397521448999045
2023-02-01,8,1,3,411,2023,Q4,2,2023,0.0072992700729927005
2023-02-01,9,1,510,14823,2023,Q4,2,2023,0.0344059906901437
2023-02-01,10,1,83,1760,2023,Q4,2,2023,0.04715909090909091
2023-02-01,11,1,271,28856,2023,Q4,2,2023,0.009391461047962296
2023-02-01,12,1,175,19656,2023,Q4,2,2023,0.008903133903133903
2023-02-01,13,1,21,3952,2023,Q4,2,2023,0.005313765182186235
2023-02-01,14,1,8,4449,2023,Q4,2,2023,0.0017981568891885817
2023-02-01,15,1,33,4234,2023,Q4,2,2023,0.007794048181388758
2023-02-01,16,1,616,21837,2023,Q4,2,2023,0.028209003068187022
2023-02-01,17,1,662,14603,2023,Q4,2,2023,0.04533315072245429
2023-02-01,19,1,144,17295,2023,Q4,2,2023,0.008326105810928014
2023-02-01,20,1,1012,30727,2023,Q4,2,2023,0.03293520356689556
2023-02-01,21,1,5,756,2023,Q4,2,2023,0.006613756613756613
2023-02-01,25,1,60,5397,2023,Q4,2,2023,0.011117287381878822
2023-02-01,26,1,3,703,2023,Q4,2,2023,0.004267425320056899
2023-02-01,27,1,18,11765,2023,Q4,2,2023,0.001529961750956226
2023-02-01,28,1,293,15819,2023,Q4,2,2023,0.01852203046968835
2023-02-01,30,1,307,18758,2023,Q4,2,2023,0.016366350357180936
2023-02-01,32,1,60,32464,2023,Q4,2,2023,0.0018482010842779694
2023-02-01,33,1,23,3985,2023,Q4,2,2023,0.005771643663739021
2023-02-01,34,1,142,8054,2023,Q4,2,2023,0.01763099081201887
2023-03-01,2,1,173,7764,2023,Q4,3,2023,0.02228232869654817
2023-03-01,4,1,20,8324,2023,Q4,3,2023,0.002402691013935608
2023-03-01,5,1,47,6322,2023,Q4,3,2023,0.007434356216387219
2023-03-01,6,1,131,2589,2023,Q4,3,2023,0.05059868675164156
2023-03-01,7,1,95,5119,2023,Q4,3,2023,0.01855831217034577
2023-03-01,8,1,2,485,2023,Q4,3,2023,0.004123711340206186
2023-03-01,9,1,1544,18638,2023,Q4,3,2023,0.08284150659942054
2023-03-01,10,1,112,2439,2023,Q4,3,2023,0.04592045920459205
2023-03-01,11,1,498,26082,2023,Q4,3,2023,0.019093627789279963
2023-03-01,12,1,477,21547,2023,Q4,3,2023,0.0221376525734441
2023-03-01,13,1,7,3574,2023,Q4,3,2023,0.00195858981533296
2023-03-01,14,1,17,5388,2023,Q4,3,2023,0.0031551596139569415
2023-03-01,15,1,52,4670,2023,Q4,3,2023,0.01113490364025696
2023-03-01,16,1,1062,28169,2023,Q4,3,2023,0.03770101885050942
2023-03-01,17,1,1107,24727,2023,Q4,3,2023,0.04476887612731023
2023-03-01,19,1,159,14745,2023,Q4,3,2023,0.010783316378433367
2023-03-01,20,1,1389,42854,2023,Q4,3,2023,0.032412376907639893
2023-03-01,25,1,74,6358,2023,Q4,3,2023,0.011638880150990877
2023-03-01,26,1,4,999,2023,Q4,3,2023,0.004004004004004004
2023-03-01,27,1,13,12430,2023,Q4,3,2023,0.0010458567980691875
2023-03-01,28,1,425,18370,2023,Q4,3,2023,0.023135547087642896
2023-03-01,30,1,571,22131,2023,Q4,3,2023,0.025800912746825718
2023-03-01,31,1,9,329,2023,Q4,3,2023,0.02735562310030395
2023-03-01,32,1,431,34186,2023,Q4,3,2023,0.012607500146258702
2023-03-01,33,1,48,4596,2023,Q4,3,2023,0.010443864229765013
2023-03-01,34,1,352,8955,2023,Q4,3,2023,0.03930764935790061
2023-04-01,2,1,225,7229,2024,Q1,4,2023,0.03112463687923641
2023-04-01,4,1,20,7022,2024,Q1,4,2023,0.0028481913984619764
2023-04-01,5,1,40,5840,2024,Q1,4,2023,0.00684931506849315
2023-04-01,6,1,62,2482,2024,Q1,4,2023,0.0249798549556809
2023-04-01,7,1,93,5558,2024,Q1,4,2023,0.016732637639438646
2023-04-01,9,1,551,14861,2024,Q1,4,2023,0.03707691272458112
2023-04-01,10,1,57,1633,2024,Q1,4,2023,0.03490508266993264
2023-04-01,11,1,537,28451,2024,Q1,4,2023,0.018874556254613196
2023-04-01,12,1,363,21914,2024,Q1,4,2023,0.01656475312585562
2023-04-01,13,1,9,3880,2024,Q1,4,2023,0.0023195876288659794
2023-04-01,14,1,4,3728,2024,Q1,4,2023,0.001072961373390558
2023-04-01,15,1,39,4281,2024,Q1,4,2023,0.009110021023125438
2023-04-01,16,1,762,22368,2024,Q1,4,2023,0.034066523605150216
2023-04-01,17,1,637,9171,2024,Q1,4,2023,0.0694580743648457
2023-04-01,19,1,95,10894,2024,Q1,4,2023,0.008720396548558839
2023-04-01,20,1,1139,35336,2024,Q1,4,2023,0.032233416345936156
2023-04-01,22,1,2,1094,2024,Q1,4,2023,0.0018281535648994515
2023-04-01,25,1,84,5315,2024,Q1,4,2023,0.015804327375352777
2023-04-01,26,1,5,735,2024,Q1,4,2023,0.006802721088435374
2023-04-01,27,1,22,9734,2024,Q1,4,2023,0.0022601191699198686
2023-04-01,28,1,291,14377,2024,Q1,4,2023,0.02024066216874174
2023-04-01,30,1,399,18659,2024,Q1,4,2023,0.0213837826250067
2023-04-01,32,1,364,32143,2024,Q1,4,2023,0.011324394113803938
2023-04-01,33,1,47,4887,2024,Q1,4,2023,0.009617352158788622
2023-04-01,34,1,152,7999,2024,Q1,4,2023,0.019002375296912115
2023-05-01,2,1,216,8095,2024,Q1,5,2023,0.026683137739345275
2023-05-01,4,1,30,6994,2024,Q1,5,2023,0.0042893909064912784
2023-05-01,5,1,46,6865,2024,Q1,5,2023,0.006700655498907502
2023-05-01,6,1,83,2556,2024,Q1,5,2023,0.03247261345852895
2023-05-01,7,1,185,3785,2024,Q1,5,2023,0.0488771466314399
2023-05-01,8,1,4,416,2024,Q1,5,2023,0.009615384615384616
2023-05-01,9,1,787,16609,2024,Q1,5,2023,0.04738394846167741
2023-05-01,10,1,85,1878,2024,Q1,5,2023,0.045260915867944625
2023-05-01,11,1,710,25770,2024,Q1,5,2023,0.027551416375630577
2023-05-01,12,1,211,21218,2024,Q1,5,2023,0.009944386841361109
2023-05-01,13,1,21,3565,2024,Q1,5,2023,0.005890603085553997
2023-05-01,14,1,14,5095,2024,Q1,5,2023,0.002747791952894995
2023-05-01,15,1,37,4755,2024,Q1,5,2023,0.0077812828601472135
2023-05-01,16,1,999,22601,2024,Q1,5,2023,0.044201584000707936
2023-05-01,17,1,954,14819,2024,Q1,5,2023,0.06437681355017208
2023-05-01,19,1,136,12488,2024,Q1,5,2023,0.010890454836643177
2023-05-01,20,1,1137,35179,2024,Q1,5,2023,0.03232041843145058
2023-05-01,21,1,4,119,2024,Q1,5,2023,0.03361344537815126
2023-05-01,22,1,2,1027,2024,Q1,5,2023,0.0019474196689386564
2023-05-01,25,1,105,5951,2024,Q1,5,2023,0.017644093429675684
2023-05-01,26,1,6,943,2024,Q1,5,2023,0.006362672322375398
2023-05-01,27,1,63,11047,2024,Q1,5,2023,0.005702905766271386
2023-05-01,28,1,419,16157,2024,Q1,5,2023,0.025933032122299932
2023-05-01,30,1,529,20789,2024,Q1,5,2023,0.02544614940593583
2023-05-01,31,1,2,436,2024,Q1,5,2023,0.0045871559633027525
2023-05-01,32,1,472,34515,2024,Q1,5,2023,0.013675213675213675
2023-05-01,33,1,61,4675,2024,Q1,5,2023,0.01304812834224599
2023-05-01,34,1,322,8672,2024,Q1,5,2023,0.037130996309963096
2023-06-01,2,1,156,6611,2024,Q1,6,2023,0.02359703524428982
2023-06-01,4,1,28,6751,2024,Q1,6,2023,0.004147533698711302
2023-06-01,5,1,52,6134,2024,Q1,6,2023,0.008477339419628301
2023-06-01,6,1,77,2597,2024,Q1,6,2023,0.029649595687331536
2023-06-01,7,1,114,3650,2024,Q1,6,2023,0.03123287671232877
2023-06-01,9,1,935,15723,2024,Q1,6,2023,0.059467022832792725
2023-06-01,10,1,75,1699,2024,Q1,6,2023,0.04414361389052384
2023-06-01,11,1,698,24829,2024,Q1,6,2023,0.028112288050263803
2023-06-01,12,1,263,21135,2024,Q1,6,2023,0.012443813579370713
2023-06-01,13,1,19,3448,2024,Q1,6,2023,0.005510440835266821
2023-06-01,14,1,18,4437,2024,Q1,6,2023,0.004056795131845842
2023-06-01,15,1,48,4320,2024,Q1,6,2023,0.011111111111111112
2023-06-01,16,1,1142,24603,2024,Q1,6,2023,0.04641710360525139
2023-06-01,17,1,885,14389,2024,Q1,6,2023,0.061505316561262076
2023-06-01,19,1,107,10927,2024,Q1,6,2023,0.009792257710258991
2023-06-01,20,1,1360,36069,2024,Q1,6,2023,0.037705508885746766
2023-06-01,22,1,2,950,2024,Q1,6,2023,0.002105263157894737
2023-06-01,25,1,89,5873,2024,Q1,6,2023,0.015154095011067598
2023-06-01,26,1,8,910,2024,Q1,6,2023,0.008791208791208791
2023-06-01,27,1,76,10547,2024,Q1,6,2023,0.007205840523371575
2023-06-01,28,1,380,15534,2024,Q1,6,2023,0.024462469421913224
2023-06-01,30,1,572,22976,2024,Q1,6,2023,0.024895543175487464
2023-06-01,31,1,2,375,2024,Q1,6,2023,0.005333333333333333
2023-06-01,32,1,393,30578,2024,Q1,6,2023,0.012852377526326116
2023-06-01,33,1,42,4393,2024,Q1,6,2023,0.009560664693831095
2023-06-01,34,1,247,8471,2024,Q1,6,2023,0.02915830480462755
